psu,finwgt,stratum,Q1,Q2,Q3,ECIGT,ECIGAR,ESLT,EELCIGT,EHOOKAH,EROLLCIGTS,EPIPE,ESNUS,EDISSOLV,EBIDIS,EHTP,CCIGT,CCIGAR,CSLT,CELCIGT,CHOOKAH,CROLLCIGTS,CPIPE,CSNUS,CDISSOLV,CBIDIS,CHTP,Q40,Q62A,Q62B,Q62C,Q62D,Q62E,Q62F,Q62G
243490,1017.9297485,HU1,9,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,707.12718955,HU1,10,2,7,1,2,2,1,1,M,M,M,M,M,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,808.26770388,HU1,8,2,6,2,2,2,1,2,2,2,2,2,2,M,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,707.12718955,HU1,9,2,7,2,2,2,2,2,2,2,2,2,2,M,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,811.16170547,HU1,10,1,7,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,NA,1,NA,NA,1,NA
243490,1343.1566953,HU1,9,1,7,1,1,1,1,1,M,1,1,2,2,2,1,1,2,1,2,M,1,1,2,2,2,8,1,NA,1,NA,NA,NA,1
243490,732.93837189,HU1,9,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1343.1566953,HU1,11,1,7,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,3,1,NA,1,NA,NA,NA,NA
243490,1001.9583656,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,3552.7777111,HU1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1190.9116173,HU1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1190.9116173,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2574.2117381,HU1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,3552.7777111,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2464.861404,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2989.0844099,HU1,4,2,1,2,2,2,2,2,2,2,2,2,2,M,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2989.0844099,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2989.0844099,HU1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2301.8976456,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2989.0844099,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,3552.7777111,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1936.672352,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2989.0844099,HU1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,3552.7777111,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,661.00454657,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2909.9208487,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2909.9208487,HU1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1802.2827756,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2656.6587234,HU1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2656.6587234,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2706.3098229,HU1,3,1,2,2,2,2,2,2,2,2,2,2,2,M,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1645.4228506,HU1,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,724.0188189,HU1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2909.9208487,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2706.3098229,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1802.2827756,HU1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2909.9208487,HU1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2656.6587234,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2656.6587234,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1645.4228506,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2656.6587234,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2656.6587234,HU1,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2706.3098229,HU1,5,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2706.3098229,HU1,5,.N,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.S,.S,.S,.S,.S,.S,.S,.S
243490,1645.4228506,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,4522.7513151,HU1,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,4522.7513151,HU1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,5285.519357,HU1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,3900.9088837,HU1,6,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,.S,.S,.S,.S,.S,.S,.S
243490,5285.519357,HU1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,4522.7513151,HU1,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,2733.1306301,HU1,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,5285.519357,HU1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1645.4228506,HU1,1,2,7,2,M,M,M,M,M,M,M,M,M,M,2,M,M,M,M,M,M,M,M,M,M,.S,.S,.S,.S,.S,.S,.S,.S
243490,4283.1155822,HU1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,4522.7513151,HU1,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,5285.519357,HU1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,3142.9815903,HU1,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,1260.744969,HU1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,6,1,3,2,2,2,2,2,2,2,2,2,2,M,2,2,2,2,2,2,2,2,2,2,1,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,728.77064723,HU1,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,6,1,2,2,2,2,1,2,2,2,2,2,2,M,2,2,2,1,2,2,2,2,2,2,2,3,NA,NA,1,NA,NA,1,NA
243490,675.71997642,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,5,1,2,2,2,2,2,1,2,2,2,2,2,M,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,798.57815395,HU1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,675.71997642,HU1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,16.065197906,HU1,7,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.449179503,HU1,8,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.449179503,HU1,8,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.449179503,HU1,8,1,5,2,2,2,1,1,2,2,2,2,2,M,2,2,2,2,1,2,2,2,2,2,2,.S,1,NA,1,NA,NA,1,NA
243490,11.449179503,HU1,8,1,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.449179503,HU1,7,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.449179503,HU1,7,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,16.065197906,HU1,8,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.449179503,HU1,7,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.449179503,HU1,8,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.449179503,HU1,7,1,5,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,.S,.S,.S,.S,.S,.S,.S
243490,45.800397506,HU1,8,1,6,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,NA,NA,1,NA,NA,NA,NA
243490,16.065197906,HU1,9,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,7,2,4,2,2,2,1,2,2,2,2,2,2,M,2,2,2,1,2,2,2,2,2,2,2,8,NA,NA,NA,NA,NA,1,NA
243490,11.150042919,HU1,7,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,7,2,4,2,2,2,2,2,2,2,2,2,2,M,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,1,NA
243490,11.150042919,HU1,5,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,7,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,NA,NA,1,NA,NA,NA,NA
243490,16.065197906,HU1,8,2,5,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,.S,NA,NA,1,NA,NA,NA,NA
243490,11.150042919,HU1,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,7,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,7,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,7,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,7,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,6,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,11.150042919,HU1,8,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,NA,NA,1,NA,NA,NA,NA
243490,16.065197906,HU1,6,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
243490,16.065197906,HU1,7,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.S,.S,.S,.S,.S,.S,.S,.S
